,xc,yc,A,P,Compactness,Circularity,Effect_diameter,Shape_index,Hull Area,Solidity,Contrast,Dissimilarity,Homogeneity,ASM,Energy,NDVI,PVI1,PVI2,SAVI,TSAVI2,NDGI,ARVI,NDCI,MSAVI,NLI,RDVI,GNDVI,OSAVI,MSR,EVI,EVI2,Target,adnormal index
19,1635,406,2375.5,304.6934313774109,39.08149321159764,0.3215427452136292,54.99618658160199,1.562879817991312,2937.5,0.8086808510610769,0.3167636171337916,0.3003701745108408,0.8514542570068746,0.0994185768486143,0.3153071151252606,0.6120487,0.31101942,0.24353997,0.4273736,0.55835116,0.4049442,0.6445045,0.42736018,0.42467746,0.58244973,0.41278973,0.6620978,0.43871826,0.355586,0.23315479,0.40460512,1,0.011864917430316915
20,1561,421,459.0,109.39696824550629,26.07341320489668,0.4819610886891818,24.17471718621419,1.276553298911265,564.5,0.8131089459554808,0.2834224598930481,0.2709447415329768,0.8657754010695187,0.1282596331353802,0.3581335409248626,0.5861046,0.28560403,0.23038839,0.39650944,0.54359084,0.37237477,0.601211,0.4019592,0.38756776,0.5481692,0.38211173,0.6558362,0.41411024,0.31331065,0.20139247,0.3679304,1,0.013552358398143123
21,1634,284,1937.0,243.96550965309143,30.72750123902188,0.4089616827786092,49.661504187368415,1.385809809184003,2352.5,0.8233793836309314,0.3737288135593221,0.3324858757062147,0.8378813559322034,0.0938376583995659,0.306329329969505,0.64162314,0.33712667,0.27962956,0.45865974,0.5892916,0.42664647,0.6714546,0.4628658,0.4593347,0.6154389,0.44231912,0.67387724,0.4648403,0.38090265,0.24573496,0.43736893,1,0.00771775022105665
22,1901,323,128.5,63.21320307254791,31.09656842319233,0.4041079530813307,12.791062563308351,1.39410742977129,169.0,0.7603550295408074,0.2610887096774193,0.253024193548387,0.8742943548387097,0.1246666883454734,0.3530817020824974,0.53805757,0.26769954,0.21093413,0.3672699,0.5024158,0.34900656,0.5355494,0.35459182,0.35903877,0.50626636,0.35325295,0.6286775,0.38253084,0.2801164,0.17309915,0.34091187,1,0.010185561986294488
23,1717,382,1028.0,230.9949471950531,51.905316759850514,0.2421017999442176,36.17858830838687,1.8011336144262902,1444.0,0.7119113573357901,0.3080673758865249,0.286790780141844,0.8587322695035461,0.1123992442533071,0.3352599651812115,0.56458247,0.28474665,0.21496868,0.39174575,0.5233091,0.35307977,0.5727203,0.37623513,0.3866076,0.5357045,0.37705523,0.65257335,0.40461475,0.3137444,0.19548965,0.3674791,1,0.012334348812322904
24,1810,354,1361.0,210.30865573883057,32.497965230234364,0.3866817668502187,41.62786350972815,1.425174665305727,1726.0,0.7885283893349448,0.3130671506352087,0.2797943133696309,0.8634301270417423,0.1337488274998362,0.3657168679454589,0.56162673,0.29059845,0.2227614,0.39306825,0.52945954,0.35593787,0.56239337,0.38329044,0.38853484,0.5430203,0.37798107,0.6506514,0.4050703,0.3203928,0.19294627,0.36924037,1,0.01212396819296236
25,2226,342,913.5,178.6101711988449,34.922379042508446,0.3598371863188802,34.104315329816714,1.4773789932916992,1232.0,0.7414772727212543,0.2873469387755102,0.2734693877551021,0.8646530612244899,0.1421174510620575,0.3769846827950142,0.6172172,0.26880184,0.22062537,0.4007066,0.55662453,0.35807875,0.6194011,0.43441668,0.39076033,0.5602059,0.38625792,0.6886179,0.42880175,0.34347996,0.17921679,0.36959118,1,0.010898265584493881
26,2045,397,561.0,172.50966572761536,53.0473881798986,0.2368895254845508,26.72615543987624,1.8208409487384856,956.0,0.5868200836758701,0.2915214866434378,0.2764227642276423,0.8632984901277585,0.1270117803218848,0.3563871214310147,0.603589,0.2632268,0.19889233,0.39151424,0.54090124,0.3212575,0.5949227,0.39958087,0.3821937,0.5477778,0.3777036,0.69865817,0.4185997,0.33533946,0.1709883,0.36173016,1,0.009581895209099495
27,2282,226,127.0,56.62741661071777,25.24932528938033,0.497691343008513,12.716187407449045,1.2562176682447863,149.5,0.8494983277023747,0.2407407407407407,0.2301587301587301,0.885978835978836,0.200466812239299,0.4477352032611452,0.53261864,0.2667203,0.21303226,0.36776027,0.5231851,0.318269,0.5203562,0.35903427,0.35412228,0.52134585,0.3497303,0.643039,0.38592526,0.26007846,0.16459383,0.33484057,0,0.0006244693384377323
28,2269,331,1462.0,274.5929261445999,51.57405956780983,0.24365680575812,43.14482836218969,1.7953770419019657,2020.0,0.7237623762340408,0.3185117967332124,0.279794313369631,0.8639745916515428,0.124782746653228,0.3532460143486802,0.6169696,0.2808392,0.23171058,0.40399638,0.5529153,0.37235758,0.63059014,0.43121994,0.39424986,0.5605926,0.39167315,0.6815553,0.4277797,0.34189823,0.19852032,0.37558204,0,0.004757035504712526
